cs1	1	400000	99
cs1	400001	800000	110
cs1	800001	1200000	91
cs1	1200001	1600000	96
cs1	1600001	2000000	94
cs1	2000001	2400000	97
cs1	2400001	2800000	91
cs1	2800001	3200000	100
cs1	3200001	3600000	90
cs1	3600001	4000000	109
cs1	4000001	4400000	93
cs1	4400001	4800000	83
cs1	4800001	5200000	100
cs1	5200001	5600000	86
cs1	5600001	6000000	76
cs1	6000001	6400000	77
cs1	6400001	6800000	100
cs1	6800001	7200000	100
cs1	7200001	7600000	92
cs1	7600001	8000000	92
cs1	8000001	8400000	82
cs1	8400001	8800000	65
cs1	8800001	9200000	82
cs1	9200001	9600000	82
cs1	9600001	10000000	66
cs1	10000001	10400000	66
cs1	10400001	10800000	74
cs1	10800001	11200000	59
cs1	11200001	11600000	42
cs1	11600001	12000000	57
cs1	12000001	12400000	48
cs1	12400001	12800000	49
cs1	12800001	13200000	46
cs1	13200001	13600000	48
cs1	13600001	14000000	59
cs1	14000001	14400000	42
cs1	14400001	14800000	56
cs1	14800001	15200000	47
cs1	15200001	15600000	40
cs1	15600001	16000000	33
cs1	16000001	16400000	23
cs1	16400001	16800000	36
cs1	16800001	17200000	37
cs1	17200001	17600000	34
cs1	17600001	18000000	50
cs1	18000001	18400000	24
cs1	18400001	18800000	36
cs1	18800001	19200000	46
cs1	19200001	19600000	43
cs1	19600001	20000000	38
cs1	20000001	20400000	11
cs1	20400001	20800000	7
cs1	20800001	21200000	38
cs1	21200001	21600000	63
cs1	21600001	22000000	37
cs1	22000001	22400000	51
cs1	22400001	22800000	57
cs1	22800001	23200000	65
cs1	23200001	23600000	4
cs10	1	400000	85
cs10	400001	800000	80
cs10	800001	1200000	95
cs10	1200001	1600000	84
cs10	1600001	2000000	75
cs10	2000001	2400000	96
cs10	2400001	2800000	86
cs10	2800001	3200000	95
cs10	3200001	3600000	95
cs10	3600001	4000000	79
cs10	4000001	4400000	86
cs10	4400001	4800000	99
cs10	4800001	5200000	69
cs10	5200001	5600000	89
cs10	5600001	6000000	95
cs10	6000001	6400000	109
cs10	6400001	6800000	94
cs10	6800001	7200000	92
cs10	7200001	7600000	106
cs10	7600001	8000000	84
cs10	8000001	8400000	78
cs10	8400001	8800000	72
cs10	8800001	9200000	73
cs10	9200001	9600000	78
cs10	9600001	10000000	84
cs10	10000001	10400000	79
cs10	10400001	10800000	64
cs10	10800001	11200000	68
cs10	11200001	11600000	73
cs10	11600001	12000000	64
cs10	12000001	12400000	72
cs10	12400001	12800000	71
cs10	12800001	13200000	52
cs10	13200001	13600000	60
cs10	13600001	14000000	66
cs10	14000001	14400000	52
cs10	14400001	14800000	52
cs10	14800001	15200000	34
cs10	15200001	15600000	60
cs10	15600001	16000000	38
cs10	16000001	16400000	30
cs10	16400001	16800000	22
cs10	16800001	17200000	36
cs10	17200001	17600000	30
cs10	17600001	18000000	36
cs10	18000001	18400000	39
cs10	18400001	18800000	39
cs10	18800001	19200000	22
cs10	19200001	19600000	43
cs10	19600001	20000000	58
cs10	20000001	20400000	47
cs10	20400001	20800000	23
cs10	20800001	21200000	26
cs10	21200001	21600000	32
cs10	21600001	22000000	49
cs10	22000001	22400000	42
cs10	22400001	22800000	48
cs10	22800001	23200000	32
cs10	23200001	23600000	45
cs10	23600001	24000000	53
cs10	24000001	24400000	61
cs10	24400001	24800000	46
cs10	24800001	25200000	49
cs10	25200001	25600000	7
cs11	1	400000	90
cs11	400001	800000	87
cs11	800001	1200000	95
cs11	1200001	1600000	79
cs11	1600001	2000000	76
cs11	2000001	2400000	70
cs11	2400001	2800000	98
cs11	2800001	3200000	93
cs11	3200001	3600000	71
cs11	3600001	4000000	98
cs11	4000001	4400000	76
cs11	4400001	4800000	82
cs11	4800001	5200000	88
cs11	5200001	5600000	68
cs11	5600001	6000000	69
cs11	6000001	6400000	82
cs11	6400001	6800000	79
cs11	6800001	7200000	106
cs11	7200001	7600000	83
cs11	7600001	8000000	96
cs11	8000001	8400000	91
cs11	8400001	8800000	92
cs11	8800001	9200000	76
cs11	9200001	9600000	77
cs11	9600001	10000000	64
cs11	10000001	10400000	47
cs11	10400001	10800000	76
cs11	10800001	11200000	73
cs11	11200001	11600000	61
cs11	11600001	12000000	65
cs11	12000001	12400000	67
cs11	12400001	12800000	54
cs11	12800001	13200000	50
cs11	13200001	13600000	72
cs11	13600001	14000000	58
cs11	14000001	14400000	45
cs11	14400001	14800000	67
cs11	14800001	15200000	56
cs11	15200001	15600000	76
cs11	15600001	16000000	51
cs11	16000001	16400000	40
cs11	16400001	16800000	45
cs11	16800001	17200000	32
cs11	17200001	17600000	33
cs11	17600001	18000000	53
cs11	18000001	18400000	30
cs11	18400001	18800000	40
cs11	18800001	19200000	52
cs11	19200001	19600000	41
cs11	19600001	20000000	37
cs11	20000001	20400000	24
cs11	20400001	20800000	22
cs11	20800001	21200000	27
cs11	21200001	21600000	47
cs11	21600001	22000000	34
cs11	22000001	22400000	28
cs11	22400001	22800000	10
cs11	22800001	23200000	28
cs11	23200001	23600000	41
cs11	23600001	24000000	40
cs11	24000001	24400000	22
cs11	24400001	24800000	20
cs11	24800001	25200000	24
cs11	25200001	25600000	38
cs11	25600001	26000000	40
cs11	26000001	26400000	32
cs11	26400001	26800000	41
cs11	26800001	27200000	69
cs11	27200001	27600000	41
cs11	27600001	28000000	44
cs11	28000001	28400000	60
cs11	28400001	28800000	50
cs11	28800001	29200000	56
cs11	29200001	29600000	44
cs11	29600001	30000000	60
cs11	30000001	30400000	40
cs11	30400001	30800000	43
cs11	30800001	31200000	53
cs11	31200001	31600000	70
cs11	31600001	32000000	54
cs11	32000001	32400000	36
cs11	32400001	32800000	29
cs11	32800001	33200000	38
